,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14,2462.6693192801376,-5786.982318324301,6266.636699921304,-1178.4266477141214,686.2799696133729,-2620.555407685419,562.068821894844,-1077.431928697471,4572.393703084809,1898.1198853454623,2094.9714735076054,549.3919018968427,363.011042143458,183.8042950362875,-982.007235301495,3793.237281378563,145.36589870123004,282.7871174537881,-1868.9779447350897,1638.1768116784694,-2865.17337294797,1379.783755439993,906.4445062595562,-624.4776966273977
15,2880.7968685281135,-4242.55516073499,6138.557993010779,-1087.0856001038835,631.1342880850852,-2260.230699883794,559.9102518349408,-1088.3260093819943,4133.515253145861,1964.5211018152095,2341.624982661383,523.2991750369392,332.7192546972309,248.09345893722954,-777.3243229521387,3092.644762879841,19.834056906112835,273.4549780518493,-1506.314871620526,1548.0138453729066,-2640.8648248242644,760.4666045004724,1009.9437452967962,-679.1274663948977
16,4043.100588887242,-1441.1147897863948,5462.948164175949,-1015.6385369600619,188.8371954618175,-1632.670096107597,510.68137859693036,-1305.5383680299008,3504.6399077225797,1879.3602256882102,3271.6152127779415,542.2337845577791,8.976708926097348,460.88631485746043,-289.46297484104275,2116.1453619347762,132.81363518976826,231.9077408289222,-960.7826048355071,1544.123276882064,-2365.308536237032,-514.3117602442126,731.7766253313838,-869.0413703622633
17,5025.193061290521,-701.3225628796414,5404.223346921918,-1019.4639956680539,-167.82667695527613,-1313.2297079084556,534.0263149178587,-1615.469750313319,3403.9201819409263,2142.8111338873587,4057.762735841277,581.2495987811229,-251.15516240434908,593.4002134517981,-17.796660631196794,1588.2350821488096,-471.50382814295006,103.12392587474983,-1141.4464192459247,1719.1987069824033,-2276.1965275784196,-1243.2539539476002,892.1865951402478,-1048.7716960254263
18,4995.512895596504,397.68703712604764,4317.4652492985915,-782.017645581795,-399.2751205204411,-84.81858051771815,422.05962593252167,-1535.0676906817694,2788.575278441062,1678.920436607043,4102.224681941858,546.3257093232861,-485.75512391754205,630.3450354792063,234.8476248999886,940.7483940881167,-40.009651417561486,192.81672435584224,-709.82520183581,1527.6851175062707,-1870.719041307898,-1710.9281526767736,769.5098420612849,-1032.9755515080142
19,4638.998450553512,-433.61935623263935,4884.43482073282,-710.6028690134336,-97.2923899273138,-602.4391673476389,472.20269306070935,-1406.6721346197805,3145.6147451840216,1842.6647391981005,3812.263257687653,436.97591908921265,-163.97344462255293,536.4083875541664,205.09016867961137,1114.6986142098358,-336.92431534795594,111.41293552919143,-1096.8644796824503,1524.8257053628602,-1584.3601012159897,-1300.7177916322707,785.1139616831947,-975.796114611623
20,4100.331005934563,-1604.038811478995,5353.148420388707,-688.8598257106331,171.51551019781667,-893.8693261572943,502.94507609668614,-1286.1260096088133,3427.7403483366033,1869.0108140731488,3361.3209566552673,388.69289833972005,-11.44527765821983,436.2483526240068,-32.43617069952171,1571.92804972073,-223.11631663836835,131.66491685176814,-1206.61470021263,1511.9365589935971,-1720.7533565696913,-716.0232813614894,739.9364095119568,-886.1914127644495
21,4334.318758837961,-1496.119532380283,5346.460133449389,-668.3448489699754,57.42037162944789,-776.2494237790044,507.6406562352629,-1388.6508946119388,3394.578643789567,1917.6493892650474,3533.9376548992013,387.1474608707384,-165.34065543044875,487.66218530908185,16.699788112574666,1678.6034465247947,-283.44879086647506,123.04190919169365,-1186.1292596578114,1569.7047332790105,-1807.269672539137,-837.5933880168814,770.8747155780651,-929.281890704682
22,3503.436392311692,-2221.1413164304777,5301.051780098276,-621.2125542388166,272.33453035318365,-804.7844419379217,485.9337684247504,-1178.4639689777819,3456.381379916778,1731.4442813066394,2871.108513730853,350.09492057257415,-94.57122200563113,373.44459360138075,-254.3496430443262,2200.878610830853,-90.02353320700968,146.4689169583362,-1250.3048410610954,1449.5598844956444,-1964.2000637017518,-167.37510794769696,654.6732768430718,-776.1884977385862
23,2405.612806268953,-4341.988291744741,5243.586785704078,-678.1612790179297,462.5599746764897,-813.4566740446699,461.7233286187109,-988.9276030777708,3574.548286690062,1524.0738942919065,1967.668556175222,389.9573506406431,-107.81206210800735,216.8614580031438,-751.1210395631315,2931.176132677031,159.146586445888,179.0756377077637,-1343.4223804226863,1356.0037375638385,-2462.3885022250224,779.2558211605738,511.05935157544764,-584.871442876056
