,0,1,10,11,12,13,2,3,4,5,6,7,8,9
10,-4850.097442261209,2122.763570260817,-1498.9983959923115,-132.63989384749493,3679.1858664324473,3329.677688416197,1257.6469901094488,-514.4710977916784,-7867.546998424881,1078.4582283945,5215.298142017458,-1025.9666932964478,-1214.4538765238449,1730.439223920263
11,-3272.3136947362013,1466.9166773547786,-1181.465720867031,-174.89226112136907,3542.4436865278753,2398.1628085517154,633.8860630414047,-1012.3054504450156,-6461.646573163436,820.8882636099561,5009.018376970413,-887.9314217892472,-924.7857285830942,1015.9970626044214
12,-3304.9691059252464,698.4197621010121,-1713.1899119601871,-185.5791707443566,3090.482397230705,3611.827501427091,67.45372870400979,-68.2023658939238,-7349.463452140239,747.2483349949603,4627.657620931133,-952.8314685770273,397.3163241784978,1365.0974853512416
13,-3240.7619373585026,656.6974108432064,-1102.593133161351,-224.04636317488394,3026.659717921776,3476.4837319424496,-579.214001246392,236.70885487794794,-6575.303554024709,306.62838004919513,4563.215253531167,-1122.692683985497,58.67098815830377,1519.5675350828433
14,-3324.3129990441744,3716.0034360299837,-608.402991648537,-290.7271863517035,2122.980104284351,2995.0343411133576,-1440.8249285800662,405.21545714351396,-7806.5253548909095,2105.6693934056916,3611.6538121671306,-1173.9210639815233,-455.85673747274905,1438.820073471963
15,-1361.7582922068787,3982.2862329431346,-875.6163779923111,-437.05166434157013,1970.3079411553294,2563.413898864931,-1213.0258366625571,-79.07245457477893,-7394.80788766321,1764.0418665324573,3187.1775691378034,-1267.2914201193582,-896.620628142955,1202.737556186688
16,2601.985799100833,3514.1581051670414,-1182.566449360467,-576.0250362728591,1590.7719555330043,2287.568701951196,-596.0612288168186,-624.4168653434899,-8282.490357578516,1109.4832272124495,2714.378753164153,-952.2561098298032,-1334.2944433361208,810.7618140015775
17,4323.870498410874,3437.7292813079976,-1272.0521441233616,-664.0867299846932,1374.0920944921227,2163.838634969409,-1509.8263215141235,-524.2226453295734,-8480.806755217887,749.270615073252,2608.8575498607315,-979.9208490803661,-1414.1559897868392,1545.582565435906
18,5393.199932722535,3473.4135286111587,-1257.5460738816582,-598.4184004460269,856.9703230063401,1805.9410544673115,-557.0181288975245,-667.0057681189392,-8333.116746035621,-451.7826337701972,2171.0231877101487,-950.3035266326034,-1319.9381975519846,1547.1749351693124
19,4205.379094320891,3946.303087505144,-1141.6061182919234,-572.6822196458568,995.2936754849773,1856.1971704436182,-1322.3758595012118,-328.29910190102964,-8024.899640551186,172.91300484665499,1574.824980140007,-885.2154239679091,-1126.8438182936343,1711.0489622233335
20,2496.2921944555765,4444.879854815283,-1150.2729607834272,-539.6262709422376,1076.9940227935413,1975.7402316452126,-1298.0660999992301,-194.38422739343332,-7922.954073865094,512.875342922197,1799.6663611586,-861.3347898936331,-1067.1671923022432,1729.3446698832868
21,2838.199226457682,4466.926888565119,-1230.0958245767438,-576.9725539476426,900.4556936508578,2182.965419946449,-1346.5361413325977,-170.61160385737276,-8054.15753819211,396.0940793082682,1995.3267318823086,-882.6625181642985,-1137.2490985974123,1691.709485655586
22,1282.2950758812121,4633.323082699466,-1104.5005312451865,-486.16042059092865,885.527072863576,2319.9735613879056,-1193.8594573097682,-105.66981982919151,-7539.946713722758,460.9020260728753,2360.385179948139,-792.7862990098522,-877.7225545456317,1053.701360213876
23,-1936.3754854586114,4676.2521361414265,-952.2128965373504,-367.3542080147804,970.7125399394724,2396.9165511491615,-1005.2001563434123,14.460410091185622,-6900.480253006507,430.6364224066806,3407.5272810341944,-683.9617297422033,-563.284475144872,1333.2999649481217
