,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,-205.14726019491144,205.14726019492946,-133.1579011915524,301.56035907795433,-345.02060394916634,222.46586626135593,-45.847720198579026,-103.01608076340838,-256.6036259681672,-615.7184545422524,-399.2020404968067,38.19708281435885,-126.41189651132558,-162.83654157075978,79.54898168768923,83.28755988307219,1409.1776957580241,330.2299924617221,919.483744427984,177.07296663762827,1037.8136890589267,565.7025928529038,-272.0293027777267,135.341308514452
11,-164.61612283744745,164.61612289044072,-204.11243915814458,290.2678815775654,-246.15792371804469,204.13383984097595,-44.131358228339906,-51.04201166748855,-244.03064092981833,-492.5448443711865,-318.6694878268629,28.45470495167359,-93.90781185713338,-109.64911316117082,123.28616598210547,-13.63705277062698,1082.014272087431,251.8312238918158,723.7671817051918,93.06216705672614,864.8964386997686,344.6968944566179,-215.38556133067527,104.63377791385687
12,-149.45956933303148,149.45956933303742,-217.5190370210435,279.08638267951363,-195.58622388973586,194.3138441336592,-60.294965902413466,30.966852225583608,-175.1379151674541,-568.8990538697011,-422.66473124486686,24.042993332816025,-80.31609818179867,-115.5507240347375,19.780198023794313,95.77052601095164,1263.4349422579794,293.860390824055,801.0119341130448,129.4048787482343,745.4573013565205,407.5508705847533,-249.78757201081663,147.4500678148544
13,-163.07971579159494,163.079715929927,-257.0970049332296,285.26354909628293,-154.7200495999452,185.49654932169165,-58.94304358658884,71.75387714027222,-183.569768542784,-565.7985764655812,-449.238518419618,23.685249267609947,-68.99088851651706,-105.18543749571323,21.721630380913645,83.46380720370556,1299.0590133959106,300.7956256002535,831.8408938220078,110.82445583547178,687.9640342830171,366.9683559024197,-251.9942182727593,155.0103736316101
14,-116.38905338536559,116.38905338539314,107.97117411325218,68.00166021720612,-264.13935291896075,114.65316601226056,-26.486647423781584,-86.54049872945924,-191.13481691104676,-674.9617044061002,-424.2716910686801,23.37038445617239,-83.9707743586801,-115.98597570818728,10.188803747518342,105.79717196066727,1702.2834558652987,390.1758521559409,1242.8644519597574,184.3547362911313,583.7189548556635,428.8357484000444,-328.93361322865377,150.50240760915017
15,-5.676149957940368,5.676149957965748,112.51897002245767,52.796032145347,-229.32912401843137,84.93587320238382,-20.921751351764428,-58.17910230100587,-219.73290280009462,-622.4941026340089,-414.15703605858135,23.50549354001774,-79.52510666378052,-83.87701141241917,11.12995584242757,72.74705557001099,1598.280960550464,367.0211141702246,1129.399269532455,153.67285882022315,475.22585505587267,307.04208454005493,-302.59190125308146,151.19989568046898
16,252.05764956952507,-252.05764956948417,85.73578095284226,55.088974209794785,-174.6002018435788,58.40214152884219,-24.626694847909206,13.527341129766597,-140.57625189056654,-594.8951060247266,-529.7837097762326,17.785521121690103,-58.388247268161926,-68.502367637952,-41.021597577778415,109.52396521572737,1618.734054829648,368.94199259173337,999.3800253266826,163.8616456359141,373.7456488946518,348.6916805581168,-323.22896726972317,203.59902596961172
17,474.69702629907323,-474.6970262990865,84.48965290359206,64.75275427386963,-174.17008925214782,53.89399682273083,-28.966314748063535,63.254430250765466,-100.97314608424347,-681.4301803973012,-738.6773555591467,15.268026960933788,-48.64992247624377,-90.82012045619754,-92.64911021417144,183.4692306703613,2047.3074843451113,461.64665350215756,1195.3366542351946,223.79756423945037,396.1358296774815,562.187591007867,-400.0879657636277,290.9179435490405
18,470.06011740316666,-470.0601174031625,20.2086880285851,59.82387202501417,-81.49281850193512,37.06491005423898,-35.604651605872846,104.94978034930202,-9.372113655692544,-585.3335828674192,-709.4191354313002,1.8330700872343684,0.46243386257632224,-79.26773058389512,-101.48901220340814,180.75674278730946,1715.4803652048574,389.6135094025026,905.8048870803686,173.99624838919863,298.6131678796155,579.2208681700831,-341.5213502644116,276.9091552405408
19,377.1348938334984,-377.13489383353476,71.58429765681655,33.358087762287724,-98.98648658904534,22.3566776767357,-28.312576506811553,79.73110984345273,-65.5774317489956,-587.4547911518614,-639.0769990465235,7.442348676162826,-20.837588933405875,-65.87603579759285,-81.91923110586102,147.79526690343542,1704.897020978691,385.08598437022846,980.4039047895919,155.15749235594285,229.08323196357378,442.80432988049506,-339.8400913923135,248.99255287616108
20,258.04380331529626,-258.0438033153047,110.77828753858446,18.850782011238298,-124.7019539203484,17.820728377549912,-22.747844007030373,44.59781379879867,-122.68687598305559,-580.1338774945075,-539.4913100329429,12.974932040929598,-37.67045563532013,-56.12139247722861,-54.83572080874153,110.95711328597838,1610.7604716281369,364.4314552655159,995.5777121213916,142.19158903547395,232.63240136873355,317.75426893083204,-323.3653093851531,209.40927709477143
21,302.39594879997253,-302.395948799992,112.52056387003577,20.569346950559044,-125.93057035961789,16.96426195674603,-24.123602417701647,59.07909510109471,-113.88934370447544,-603.8178692464637,-591.238251164502,11.004203643252644,-31.65101365505962,-63.1481323055978,-67.25230492057092,130.40043722617492,1709.79632363731,386.4649145730372,1035.5882206445026,160.13145445026566,256.56808667682344,371.1068366613472,-341.4484881511999,230.16115922654495
22,126.39040049957609,-126.39040049960187,100.47359542171003,16.47696237536013,-109.60631297907835,15.157006634621716,-22.50125145260963,42.4617267369956,-144.21647683662064,-546.5298809084854,-458.27943146006373,9.693012195481902,-28.37933005139032,-49.14756096866803,-32.97574332306652,82.1233042917276,1441.3087064165666,326.6317134245818,926.433748859748,114.39360831595059,250.41207816017777,231.73175966164854,-293.2081342583593,172.03553225809665
23,-79.29292098790718,79.29292104429683,77.68187531447822,29.508003536470707,-106.98854473159558,23.062924900006898,-23.264258898121756,20.604691338592858,-163.39086618944228,-506.24919459220337,-361.6530892695704,5.485471066225784,-17.601357027794784,-59.96862694554774,9.427425759219808,50.54120119750175,1232.6742034529207,280.16157733632224,845.8749234862349,85.49813104507757,352.9966397964272,211.8537180977837,-255.4685390375043,125.80089589220803
