,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,-1880.9533106887454,6841.061177929804,-5297.703107704423,2102.217714866061,-375.0108909327628,2245.307748468471,-438.78068250888737,1199.954640093149,-3463.458677648547,-1350.8602981487406,-1727.0861500589538,-1166.8495200739708,-359.8628549025651,-263.1996076073617,1392.9190333804875,-4275.886235237214,-1275.7708879782965,-501.5246579708435,575.187104133782,-1391.771847279512,4182.2419635395345,-1397.2995061732563,-524.4420353256085,562.5637874009202
11,-1712.5945508166428,5056.0482718103185,-4476.098730493673,2020.966118180386,-331.58231365531446,1965.1883946594132,-374.26073045176577,979.0756986914498,-2962.9342389171647,-1182.298152811169,-1521.9575417092415,-1144.3001311945345,-330.12549877505705,-216.10689068805277,1389.9930803391994,-3439.893815590713,-856.3459909050137,-376.6786088739861,631.7731549331725,-1166.9932730508924,3949.150795403224,-1085.9987946908657,-511.2528128722325,485.84140089409584
12,-2264.4640215257887,5678.9788545592355,-4109.085087857937,1948.9293219477377,140.23832031517077,1855.8901491859783,-300.6170633037318,1328.9935063848538,-2991.646425556906,-594.6493404277371,-2049.745063756204,-1108.6418141910135,9.080488665280713,-370.20618375328013,973.227168315529,-4069.264418787021,-905.4812649529487,-402.2510836761405,1292.5827279099688,-1353.9609104783774,3645.349963950325,-878.540280005436,-550.5803849008819,633.9233295844526
13,-2320.8915645421944,5674.182583564383,-3792.4646357021284,1933.8779148622848,279.2218852048127,1447.6438052453032,-314.01845280085456,1366.8836024054024,-2960.498262151889,-951.306239724347,-2067.2312975144014,-1141.0154252732932,93.04697075569973,-353.4451275684537,949.990729233785,-3937.1617495814753,-378.7170646874285,-319.56012905031855,1323.9956809994735,-1365.638963114005,3520.177553537437,-862.4640389749318,-803.1325548362373,645.0107396332176
14,-2385.698659859311,5830.993932595007,-6001.484651381336,1210.5771602440493,-673.718224940148,2645.584628014866,-525.6151794764914,1107.7964730715694,-4377.150435157746,-1850.8910600500697,-2064.841881895319,-539.9152346091706,-359.46794066944227,-181.6499851583992,1007.0101757344115,-3696.985845809852,-119.97869492447711,-275.63582569036623,1920.6495020538118,-1526.5211525455275,2964.1115771021637,-1354.1221504010664,-898.2852382911568,658.934137087854
15,-2778.676647002951,4265.531660974238,-5885.326723571385,1114.2895114211608,-620.7087851533074,2278.752796981397,-523.9367212100395,1119.0380771547916,-3974.6047116544223,-1915.354247629702,-2304.819327802001,-514.7109304489359,-329.7365324718545,-245.01737162537825,792.732294016523,-3029.7395341383726,2.3872065788818873,-267.0035108226359,1542.6703406967881,-1448.5873336875713,2724.181807593131,-752.1993413664658,-1000.2879092967239,719.1447707172866
16,-3847.6402490508035,1443.7594627380754,-5261.0282147413545,1039.5614620491276,-187.2973759166639,1642.3998844836083,-480.5215767484053,1349.714284255102,-3390.2780983977686,-1834.2676221447346,-3200.019308029965,-532.9166572711573,-8.886751140543568,-451.33675408274826,291.60002507008994,-2087.1999132157,-109.8700946910227,-226.05936723446666,980.4947555570161,-1445.058111428883,2431.6654792346103,519.0576497399252,-726.196742595338,935.1446147392736
17,-4721.849465825966,702.2083901877238,-5203.313709638326,1043.997658115349,169.21135241145475,1319.632558032234,-500.4733581642598,1684.3523948685724,-3294.291571958162,-2083.147826563799,-3944.1175274884586,-570.3619429589841,252.8714538552128,-577.534618065986,18.0194068764048,-1571.7415647889245,509.8928173621578,-96.2329806550558,1169.4651949412228,-1595.705372248259,2337.9666891291126,1266.1380080330628,-883.6878684253112,1148.9777320040503
18,-4700.643082387889,-397.22640732700876,-4189.974098247988,796.3997376005963,403.1838792181429,84.85016147526632,-401.13095218444613,1596.4534904400557,-2716.2494165129974,-1642.2158653366953,-3988.4669982364617,-536.6327952454635,491.99508086575037,-612.6810612987376,-233.21931536012517,-934.8622535517019,65.61928085591933,-186.9967586801266,723.4086199691544,-1430.5539026953627,1912.2474222045191,1751.0334515836314,-763.3067679524776,1128.2301444643956
19,-4384.945477333505,434.0211559373274,-4723.213468054259,722.2912010183151,97.74031635576557,603.7624657596941,-446.41469510602224,1457.8400983620293,-3054.08642769346,-1799.4924081243275,-3715.015692778851,-430.84946091304147,164.6870747850424,-523.6273291334239,-203.87695143410278,-1106.5893914667588,363.1925055462505,-106.46369716562202,1119.0632849367207,-1428.3078726967053,1614.0148567890685,1323.92397863453,-778.7517268022839,1059.6932191182548
20,-3900.9472275975,1607.2732939956024,-5160.898113584362,699.7464021120394,-170.4776853199828,896.7581178976715,-473.9521046090634,1328.6977576624554,-3319.262576196823,-1824.9291158923438,-3286.3666489306283,-383.88277497547716,11.485420434473824,-427.7642207983233,32.53735747838975,-1555.967182517107,246.11544114773238,-127.04083929300972,1231.714028199165,-1417.1852866328893,1755.6435832457337,723.566224091512,-734.2939506006231,954.4723343132792
21,-4110.910208846843,1498.9798508665936,-5153.672963019417,678.6488882105658,-56.97593931364554,778.4396861959748,-477.94129329312545,1438.5857650915373,-3287.6167473292053,-1870.8671904868233,-3450.291097160207,-382.345606887707,166.0794012230861,-477.06310235825663,-16.58014293149303,-1660.392231725721,309.57394888661634,-117.97593753310491,1211.559385182532,-1467.4164674626986,1845.8274735907148,847.9096757408241,-764.686580631196,1005.2121907738772
22,-3357.2689343217835,2227.247882029776,-5113.86222349082,630.0033742966353,-270.3595500662973,807.1095746840883,-459.0563559441829,1213.9191289574005,-3346.930697445906,-1693.808282791216,-2816.9713944611744,-346.2075486112164,94.82282542983808,-367.2141115664904,255.99174451056624,-2169.658851450026,108.16200167615278,-142.52251734214198,1275.1420841897675,-1362.691402596321,2009.5706100077318,168.3795194876015,-650.2637816677113,827.7328101465297
23,-2335.022764178666,4365.827170168798,-5061.9074744602085,688.5672513934322,-457.43514232565985,815.8144585518822,-437.6398290465485,1013.6298474247178,-3458.589390401296,-1494.917090433205,-1942.2115144364134,-385.17803615555675,108.11741663624817,-214.6053515072631,765.4155295190624,-2875.0418915685627,-145.71053589677462,-175.67074028103872,1369.272444497075,-1280.1567205727747,2533.9943348733127,-771.2400807591177,-508.29098942848793,613.7547670135565
