time,o5,o12,o13
26.046151872233825,1.0039502799787037,1.0039280049005483,1.0039390623290858
26.056151872233826,1.0039499297906374,1.0039284981494554,1.0039391122369745
26.066151872233828,1.0039495520027446,1.0039290209880571,1.0039391707539855
26.07615187223383,1.0039491478922,1.0039295720060522,1.0039392375126694
26.08615187223383,1.003948718811379,1.0039301497210706,1.0039393121134994
26.096151872233833,1.0039482661835486,1.003930752582907,1.0039393941266312
26.106151872233834,1.003947791498357,1.0039313789779263,1.0039394830937636
26.116151872233836,1.0039472963071354,1.0039320272336332,1.0039395785300913
26.126151872233837,1.0039467822180281,1.0039326956233956,1.0039396799263434
26.13615187223384,1.0039462508909682,1.0039333823712957,1.0039397867508983
26.14615187223384,1.0039457040325062,1.0039340856571124,1.0039398984519723
26.156151872233842,1.0039451433905189,1.0039348036214037,1.003940014459867
26.166151872233844,1.0039445707488062,1.0039355343706897,1.0039401341892735
26.176151872233845,1.0039439879215981,1.0039362759827088,1.0039402570416227
26.186151872233847,1.003943396747984,1.003937026511739,1.0039403824074717
26.196151872233848,1.0039427990862866,1.003937783993969,1.0039405096689236
26.20615187223385,1.0039421968083921,1.003938546452902,1.0039406382020646
26.21615187223385,1.0039415917940613,1.003939311904779,1.003940767379417
26.226151872233853,1.0039409859252286,1.003940078364002,1.0039408965723926
26.236151872233854,1.003940381080318,1.0039408438485495,1.0039410251537486
26.246151872233856,1.0039397791285842,1.0039416063853621,1.0039411525000217
26.256151872233858,1.003939181924499,1.0039423640156868,1.0039412779939496
26.26615187223386,1.0039385913022034,1.0039431148003644,1.003941401026858
26.27615187223386,1.0039380090700363,1.0039438568250452,1.003941521001012
26.286151872233862,1.0039374370051575,1.003944588205322,1.0039416373319212
26.296151872233864,1.003936876848285,1.0039453070917577,1.0039417494505938
26.306151872233865,1.0039363302985584,1.0039460116748038,1.003941856805725
26.316151872233867,1.003935799008544,1.003946700189592,1.0039419588658225
26.32615187223387,1.003935284579398,1.0039473709205837,1.0039420551212535
26.33615187223387,1.0039347885562,1.003948022206069,1.0039421450862098
26.34615187223387,1.0039343124234703,1.0039486524425,1.003942228300583
26.356151872233873,1.0039338576008867,1.0039492600886513,1.003942304331747
26.366151872233875,1.0039334254392127,1.0039498436695897,1.003942372776237
26.376151872233876,1.0039330172164418,1.0039504017804488,1.0039424332613232
26.386151872233878,1.0039326341341794,1.003950933089996,1.00394248544647
26.39615187223388,1.0039322773142667,1.0039514363439843,1.0039425290246826
26.40615187223388,1.0039319477956539,1.003951910368276,1.0039425637237283
26.416151872233883,1.0039316465315378,1.0039523540717366,1.003942589307234
26.426151872233884,1.0039313743867635,1.0039527664488865,1.0039426055756555
26.436151872233886,1.0039311321355064,1.0039531465823082,1.0039426123671134
26.446151872233887,1.0039309204592315,1.0039534936447962,1.0039426095580941
26.45615187223389,1.0039307399449395,1.003953806901256,1.003942597064016
26.46615187223389,1.0039305910837057,1.0039540857103344,1.0039425748396533
26.476151872233892,1.0039304742695117,1.0039543295257884,1.0039425428794235
26.486151872233894,1.003930389798372,1.0039545378975843,1.0039425012175287
26.496151872233895,1.0039303378677626,1.0039547104727258,1.0039424499279592
26.506151872233897,1.0039303185763453,1.0039548469958102,1.003942389124356
26.5161518722339,1.0039303319239892,1.0039549473093126,1.0039423189597292
26.5261518722339,1.003930377812093,1.0039550113535982,1.0039422396260382
26.5361518722339,1.0039304560441993,1.0039550391666625,1.003942151353634
26.546151872233903,1.0039305663269043,1.0039550308836027,1.0039420544105624
26.556151872233904,1.0039307082710518,1.0039549867358226,1.0039419491017365
26.566151872233906,1.0039308813932157,1.0039549070499731,1.0039418357679748
26.576151872233908,1.003931085117456,1.0039547922466339,1.0039417147849121
26.58615187223391,1.0039313187773504,1.0039546428387391,1.0039415865617858
26.59615187223391,1.0039315816182883,1.0039544594297554,1.0039414515401013
26.606151872233912,1.0039318728000248,1.0039542427116164,1.0039413101921821
26.616151872233914,1.0039321913994785,1.003953993462419,1.0039411630196096
26.626151872233915,1.0039325364137748,1.003953712543893,1.0039410105515527
26.636151872233917,1.0039329067635112,1.0039534008986477,1.0039408533430023
26.64615187223392,1.003933301296247,1.003953059547209,1.0039406919729075
26.65615187223392,1.0039337187901973,1.0039526895848507,1.0039405270422257
26.66615187223392,1.0039341579581242,1.0039522921782347,1.0039403591718878
26.676151872233923,1.003934617451409,1.0039518685618667,1.0039401890006923
26.686151872233925,1.0039350958642983,1.003951420034381,1.0039400171831288
26.696151872233926,1.0039355917383033,1.0039509479546636,1.003939844387139
26.706151872233928,1.0039361035667465,1.0039504537378263,1.003939671291829
26.71615187223393,1.0039366297994348,1.003949938851045,1.0039394985851293
26.72615187223393,1.0039371688474499,1.0039494048092699,1.0039393269614227
26.736151872233933,1.0039377190880372,1.0039488531708256,1.0039391571191365
26.746151872233934,1.0039382788695808,1.003948285532913,1.0039389897583173
26.756151872233936,1.0039388465166517,1.0039477035270223,1.0039388255781871
26.766151872233937,1.0039394203351066,1.0039471088142748,1.0039386652746953
26.77615187223394,1.0039399986172284,1.0039465030807053,1.0039385095380726
26.78615187223394,1.0039405796468936,1.0039458880324985,1.0039383590503936
26.796151872233942,1.003941161704745,1.0039452653911927,1.0039382144831588
26.806151872233944,1.0039417430733586,1.0039446368888678,1.0039380764949024
26.816151872233945,1.0039423220423913,1.003944004263325,1.0039379457288324
26.826151872233947,1.0039428969136879,1.0039433692532778,1.003937822810515
26.83615187223395,1.0039434660063393,1.0039427335935653,1.0039377083456063
26.84615187223395,1.0039440276616713,1.0039420990104022,1.003937602917643
26.85615187223395,1.0039445802481533,1.003941467216675,1.0039375070858962
26.866151872233953,1.0039451221662083,1.003940839907304,1.0039374213832977
26.876151872233955,1.003945651852919,1.0039402187546798,1.0039373463144423
26.886151872233956,1.0039461677866026,1.0039396054041854,1.003937282353681
26.896151872233958,1.0039466684912546,1.0039390014698208,1.003937229943299
26.90615187223396,1.003947152540839,1.0039384085299379,1.0039371894917968
26.91615187223396,1.0039476185634197,1.0039378281230986,1.0039371613722723
26.926151872233962,1.0039480652451156,1.0039372617440694,1.0039371459209128
26.936151872233964,1.0039484913338719,1.0039367108399573,1.0039371434356017
26.946151872233965,1.0039488956430354,1.0039361768065047,1.0039371541746431
26.956151872233967,1.0039492770547223,1.0039356609845485,1.0039371783556121
26.96615187223397,1.0039496345229737,1.003935164656649,1.0039372161543298
26.97615187223397,1.0039499670766843,1.0039346890439098,1.0039372677039724
26.98615187223397,1.0039502738222992,1.00393423530298,1.0039373330943127
26.996151872233973,1.0039505539462712,1.0039338045232602,1.0039374123710998
27.006151872233975,1.003950806717273,1.0039333977243097,1.0039375055355784
27.016151872233976,1.0039510314881552,1.0039330158534698,1.0039376125441495
27.026151872233978,1.0039512276976463,1.003932659783699,1.0039377333081743
27.03615187223398,1.003951394871793,1.0039323303116328,1.0039378676939215
27.04615187223398,1.0039515326251338,1.0039320281558684,1.0039380155226594
27.056151872233983,1.0039516406616034,1.0039317539554806,1.0039381765708937
27.066151872233984,1.0039517187751674,1.0039315082687679,1.0039383505707495
27.076151872233986,1.0039517668501856,1.0039312915722358,1.0039385372104956
27.086151872233987,1.0039517848615025,1.0039311042598138,1.0039387361352123
27.09615187223399,1.0039517728742675,1.0039309466423125,1.0039389469475994
27.10615187223399,1.0039517310434845,1.0039308189471152,1.0039391692089237
27.116151872233992,1.0039516596132907,1.0039307213181092,1.003939402440101
27.126151872233994,1.0039515589159724,1.0039306538158488,1.0039396461229122
27.136151872233995,1.0039514293707197,1.0039306164179564,1.0039398997013491
27.146151872233997,1.003951271482121,1.0039306090197515,1.0039401625830842
27.156151872234,1.003951085838407,1.00393063143511,1.0039404341410634
27.166151872234,1.0039508731094486,1.003930683397545,1.0039407137152163
27.176151872234,1.0039506340445126,1.00393076456151,1.0039410006142757
27.186151872234003,1.0039503694697884,1.0039308745039155,1.0039412941177057
27.196151872234005,1.0039500802856882,1.0039310127258538,1.0039415934777314
27.206151872234006,1.0039497674639322,1.003931178654529,1.0039418979214596
27.216151872234008,1.0039494320444264,1.0039313716453813,1.0039422066530923
27.22615187223401,1.0039490751319469,1.0039315909843984,1.0039425188562197
27.23615187223401,1.0039486978926335,1.0039318358906135,1.0039428336961875
27.246151872234012,1.0039483015503148,1.0039321055187684,1.0039431503225356
27.256151872234014,1.0039478873826633,1.0039323989621476,1.0039434678714931
27.266151872234015,1.0039474567172042,1.0039327152555622,1.0039437854685296
27.276151872234017,1.003947010927183,1.0039330533784823,1.0039441022309488
27.28615187223402,1.0039465514273083,1.0039334122583035,1.003944417270522
27.29615187223402,1.0039460796693795,1.0039337907737387,1.0039447296961514
27.30615187223402,1.0039455971378193,1.003934187758324,1.0039450386165523
27.316151872234023,1.0039451053451163,1.0039346020040318,1.0039453431429501
