time,o5,o10,o11,o12,o13
17.530000000000005,1.0005294225768886,1.0005215888168368,1.0005273668982462,1.0005297303175769,1.0005305713081865
17.540000000000006,1.000529190669262,1.000522134986096,1.0005272893386143,1.0005298772170885,1.0005304533531123
17.550000000000008,1.0005289577785277,1.000522687872375,1.000527213307509,1.0005300196570923,1.0005303305650606
17.56000000000001,1.0005287242651792,1.0005232466975753,1.0005271389873307,1.0005301574174996,1.000530203278878
17.57000000000001,1.0005284904887557,1.0005238106766323,1.000527066555711,1.0005302902875335,1.0005300718365497
17.580000000000013,1.000528256807363,1.000524379018686,1.0005269961852292,1.0005304180661498,1.0005299365864833
17.590000000000014,1.0005280235771994,1.0005249509282559,1.000526928043142,1.0005305405624412,1.0005297978827883
17.600000000000016,1.0005277911520851,1.000525525606422,1.0005268622911245,1.0005306575960167,1.0005296560845436
17.610000000000017,1.0005275598829997,1.0005261022520056,1.0005267990850255,1.0005307689973626,1.0005295115550612
17.62000000000002,1.0005273301176232,1.0005266800627517,1.000526738574631,1.0005308746081802,1.0005293646611428
17.63000000000002,1.0005271021998847,1.0005272582365128,1.000526680903446,1.0005309742816992,1.0005292157723336
17.640000000000022,1.0005268764695197,1.0005278359724248,1.0005266262084866,1.0005310678829693,1.000529065260174
17.650000000000023,1.0005266532616337,1.000528412472083,1.0005265746200844,1.0005311552891274,1.0005289134974529
17.660000000000025,1.0005264329062757,1.0005289869407088,1.0005265262617098,1.00053123638964,1.0005287608574578
17.670000000000027,1.0005262157280195,1.0005295585883098,1.000526481249803,1.0005313110865193,1.000528607713231
17.680000000000028,1.0005260020455546,1.0005301266308309,1.0005264396936233,1.0005313792945159,1.000528454436827
17.69000000000003,1.0005257921712891,1.0005306902912907,1.000526401695113,1.0005314409412829,1.0005283013985782
17.70000000000003,1.0005255864109606,1.0005312488009088,1.000526367348772,1.0005314959675167,1.0005281489663644
17.710000000000033,1.0005253850632594,1.0005318014002171,1.000526336741553,1.0005315443270697,1.0005279975048926
17.720000000000034,1.0005251884194637,1.0005323473401533,1.0005263099527635,1.0005315859870354,1.0005278473749846
17.730000000000036,1.0005249967630854,1.0005328858831368,1.0005262870539906,1.0005316209278086,1.0005276989328789
17.740000000000038,1.0005248103695286,1.0005334163041286,1.000526268109035,1.0005316491431175,1.0005275525295398
17.75000000000004,1.000524629505762,1.0005339378916653,1.0005262531738621,1.0005316706400293,1.0005274085099858
17.76000000000004,1.000524454430003,1.000534449948875,1.0005262422965675,1.0005316854389281,1.0005272672126282
17.770000000000042,1.0005242853914151,1.0005349517944657,1.0005262355173565,1.0005316935734663,1.0005271289686282
17.780000000000044,1.0005241226298216,1.0005354427636906,1.000526232868538,1.0005316950904892,1.0005269941012715
17.790000000000045,1.000523966375429,1.0005359222092867,1.0005262343745343,1.0005316900499341,1.000526862925361
17.800000000000047,1.000523816848569,1.0005363895023853,1.0005262400519046,1.0005316785247003,1.0005267357466285
17.81000000000005,1.0005236742594525,1.0005368440333913,1.0005262499093803,1.0005316606004953,1.0005266128611683
17.82000000000005,1.0005235388079403,1.000537285212836,1.000526263947918,1.0005316363756545,1.0005264945548902
17.83000000000005,1.000523410683326,1.0005377124721937,1.000526282160764,1.0005316059609348,1.0005263811029999
17.840000000000053,1.0005232900641388,1.000538125264668,1.000526304533532,1.0005315694792853,1.0005262727694972
17.850000000000055,1.000523177117957,1.000538523065945,1.000526331044295,1.0005315270655912,1.0005261698067043
17.860000000000056,1.0005230720012404,1.0005389053749096,1.0005263616636904,1.000531478866395,1.0005260724548157
17.870000000000058,1.0005229748591766,1.0005392717143269,1.0005263963550357,1.0005314250395936,1.0005259809414753
17.88000000000006,1.0005228858255442,1.0005396216314855,1.0005264350744596,1.000531365754114,1.0005258954813803
17.89000000000006,1.0005228050225918,1.0005399546988056,1.0005264777710419,1.0005313011895656,1.0005258162759152
17.900000000000063,1.0005227325609325,1.000540270514406,1.000526524386967,1.0005312315358716,1.0005257435128092
17.910000000000064,1.0005226685394546,1.0005405687026327,1.0005265748576881,1.0005311569928812,1.0005256773658266
